fice,fice_combined,year,toi_code,ffrdctype,inst_name_long,inst_city,inst_state,inst_zip,questionnaire_no,question,row,column,data,status
400885,000000,2002,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,All other sources,,25000,
400885,000000,2002,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,Federal government,,551500,
400885,000000,2002,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,Industry,,20000,
400885,000000,2002,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,State and local government,,12000,
400885,000000,2002,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,Total,,608500,
401119,000000,2002,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01,Source,All other sources,,142,
401119,000000,2002,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01,Source,Federal government,,11137,
401119,000000,2002,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01,Source,"Institution funds, total",,1016,
401119,000000,2002,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01,Source,Total,,12295,
401435,000000,2002,3,1,Lawrence Livermore Lab,Livermore,CA,94550,01,Source,All other sources,,17969,
401435,000000,2002,3,1,Lawrence Livermore Lab,Livermore,CA,94550,01,Source,Federal government,,1192111,
401435,000000,2002,3,1,Lawrence Livermore Lab,Livermore,CA,94550,01,Source,Industry,,14533,
401435,000000,2002,3,1,Lawrence Livermore Lab,Livermore,CA,94550,01,Source,State and local government,,2498,
401435,000000,2002,3,1,Lawrence Livermore Lab,Livermore,CA,94550,01,Source,Total,,1227111,
900010,000000,2002,3,1,MIT Lincoln Laboratory,Lexington,MA,02173,01,Source,All other sources,,400,
900010,000000,2002,3,1,MIT Lincoln Laboratory,Lexington,MA,02173,01,Source,Federal government,,443883,
900010,000000,2002,3,1,MIT Lincoln Laboratory,Lexington,MA,02173,01,Source,Industry,,5367,
900010,000000,2002,3,1,MIT Lincoln Laboratory,Lexington,MA,02173,01,Source,State and local government,,1550,
900010,000000,2002,3,1,MIT Lincoln Laboratory,Lexington,MA,02173,01,Source,Total,,451200,
900011,000000,2002,3,1,Ames Laboratory,Ames,IA,50011,01,Source,Federal government,,23416,
900011,000000,2002,3,1,Ames Laboratory,Ames,IA,50011,01,Source,Total,,23416,
900012,000000,2002,3,1,Argonne Natl Laboratory,Argonne,IL,60439,01,Source,All other sources,,29319,
900012,000000,2002,3,1,Argonne Natl Laboratory,Argonne,IL,60439,01,Source,Federal government,,469426,
900012,000000,2002,3,1,Argonne Natl Laboratory,Argonne,IL,60439,01,Source,State and local government,,7921,
