inst_id,year,ncses_inst_id,toi_code,ffrdctype,inst_name_long,inst_city,inst_state_code,inst_zip,questionnaire_no,question,row,column,data,status
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,01.a,Source,Federal government,,1010064,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,01.b,Source,State and local government,,1180,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,01.c,Source,Business,,8450,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,01.e,Source,All other sources,,2218,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,01.f,Source,Total,,1021912,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.a,Type of R&D,Basic research,Federal,235345,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.a,Type of R&D,Basic research,Nonfederal,2761,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.a,Type of R&D,Basic research,Total,238106,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.b,Type of R&D,Applied research,Federal,139389,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.b,Type of R&D,Applied research,Nonfederal,1635,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.b,Type of R&D,Applied research,Total,141024,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.c,Type of R&D,Development,Federal,635330,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.c,Type of R&D,Development,Nonfederal,7452,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.c,Type of R&D,Development,Total,642782,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.d,Type of R&D,All,Federal,1010064,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.d,Type of R&D,All,Nonfederal,11848,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.d,Type of R&D,All,Total,1021912,
400885,2014,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,N/A,ARRA funds,Total,,23425,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,01.a,Source,Federal government,,1113664,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,01.b,Source,State and local government,,1478,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,01.c,Source,Business,,39080,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,01.d,Source,Nonprofit organizations,,453,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,01.e,Source,All other sources,,15896,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,01.f,Source,Total,,1170571,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.a,Type of R&D,Basic research,Federal,170854,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.a,Type of R&D,Basic research,Nonfederal,3041,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.a,Type of R&D,Basic research,Total,173895,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.b,Type of R&D,Applied research,Federal,843131,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.b,Type of R&D,Applied research,Nonfederal,53866,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.b,Type of R&D,Applied research,Total,896997,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.c,Type of R&D,Development,Federal,99679,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.c,Type of R&D,Development,Nonfederal,0,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.c,Type of R&D,Development,Total,99679,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.d,Type of R&D,All,Federal,1113664,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.d,Type of R&D,All,Nonfederal,56907,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.d,Type of R&D,All,Total,1170571,
401435,2014,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,N/A,ARRA funds,Total,,1060,
900006,2014,F2085001,3,3,National Biodefense Analysis and Countermeasures Center,Frederick,MD,21702,01.a,Source,Federal government,,30310,
900006,2014,F2085001,3,3,National Biodefense Analysis and Countermeasures Center,Frederick,MD,21702,01.f,Source,Total,,30310,
900006,2014,F2085001,3,3,National Biodefense Analysis and Countermeasures Center,Frederick,MD,21702,04.b,Type of R&D,Applied research,Federal,30310,
900006,2014,F2085001,3,3,National Biodefense Analysis and Countermeasures Center,Frederick,MD,21702,04.b,Type of R&D,Applied research,Nonfederal,0,
900006,2014,F2085001,3,3,National Biodefense Analysis and Countermeasures Center,Frederick,MD,21702,04.b,Type of R&D,Applied research,Total,30310,
900006,2014,F2085001,3,3,National Biodefense Analysis and Countermeasures Center,Frederick,MD,21702,04.d,Type of R&D,All,Federal,30310,
900006,2014,F2085001,3,3,National Biodefense Analysis and Countermeasures Center,Frederick,MD,21702,04.d,Type of R&D,All,Nonfederal,0,
900006,2014,F2085001,3,3,National Biodefense Analysis and Countermeasures Center,Frederick,MD,21702,04.d,Type of R&D,All,Total,30310,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,01.a,Source,Federal government,,827461,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,01.c,Source,Business,,260,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,01.e,Source,All other sources,,2355,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,01.f,Source,Total,,830076,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,04.a,Type of R&D,Basic research,Federal,3457,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,04.a,Type of R&D,Basic research,Nonfederal,0,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,04.a,Type of R&D,Basic research,Total,3457,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,04.b,Type of R&D,Applied research,Federal,745090,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,04.b,Type of R&D,Applied research,Nonfederal,0,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,04.b,Type of R&D,Applied research,Total,745090,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,04.c,Type of R&D,Development,Federal,78914,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,04.c,Type of R&D,Development,Nonfederal,2615,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,04.c,Type of R&D,Development,Total,81529,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,04.d,Type of R&D,All,Federal,827461,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,04.d,Type of R&D,All,Nonfederal,2615,
900010,2014,R1825001,3,1,Lincoln Laboratory,Lexington,MA,02173,04.d,Type of R&D,All,Total,830076,
900011,2014,F0224001,3,1,Ames Laboratory,Ames,IA,50011,01.a,Source,Federal government,,40834,
900011,2014,F0224001,3,1,Ames Laboratory,Ames,IA,50011,01.b,Source,State and local government,,581,
900011,2014,F0224001,3,1,Ames Laboratory,Ames,IA,50011,01.c,Source,Business,,378,
900011,2014,F0224001,3,1,Ames Laboratory,Ames,IA,50011,01.e,Source,All other sources,,31,
900011,2014,F0224001,3,1,Ames Laboratory,Ames,IA,50011,01.f,Source,Total,,41824,
900011,2014,F0224001,3,1,Ames Laboratory,Ames,IA,50011,04.a,Type of R&D,Basic research,Federal,32129,
900011,2014,F0224001,3,1,Ames Laboratory,Ames,IA,50011,04.a,Type of R&D,Basic research,Nonfederal,448,
900011,2014,F0224001,3,1,Ames Laboratory,Ames,IA,50011,04.a,Type of R&D,Basic research,Total,32577,
900011,2014,F0224001,3,1,Ames Laboratory,Ames,IA,50011,04.b,Type of R&D,Applied research,Federal,8487,
