inst_id,year,ncses_inst_id,toi_code,ffrdctype,inst_name_long,inst_city,inst_state_code,inst_zip,questionnaire_no,question,row,column,data,status
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,01.a,Source,Federal government,,1091872,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,01.b,Source,State and local government,,6610,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,01.c,Source,Business,,13991,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,01.e,Source,All other sources,,4175,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,01.f,Source,Total,,1116648,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.a,Type of R&D,Basic research,Federal,236121,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.a,Type of R&D,Basic research,Nonfederal,5773,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.a,Type of R&D,Basic research,Total,241894,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.b,Type of R&D,Applied research,Federal,236121,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.b,Type of R&D,Applied research,Nonfederal,3419,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.b,Type of R&D,Applied research,Total,239540,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.c,Type of R&D,Development,Federal,619630,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.c,Type of R&D,Development,Nonfederal,15584,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.c,Type of R&D,Development,Total,635214,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.d,Type of R&D,All,Federal,1091872,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.d,Type of R&D,All,Nonfederal,24776,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,04.d,Type of R&D,All,Total,1116648,
400885,2010,F2446001,3,3,Pacific Northwest National Laboratory,Richland,WA,99352,N/A,ARRA funds,Total,,112870,
401119,2010,,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01.a,Source,Federal government,,13084,
401119,2010,,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01.e,Source,All other sources,,119,
401119,2010,,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01.f,Source,Total,,13203,
401119,2010,,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,04.a,Type of R&D,Basic research,Federal,13084,
401119,2010,,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,04.a,Type of R&D,Basic research,Nonfederal,0,
401119,2010,,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,04.a,Type of R&D,Basic research,Total,13084,
401119,2010,,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,04.c,Type of R&D,Development,Federal,0,
401119,2010,,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,04.c,Type of R&D,Development,Nonfederal,119,
401119,2010,,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,04.c,Type of R&D,Development,Total,119,
401119,2010,,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,04.d,Type of R&D,All,Federal,13084,
401119,2010,,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,04.d,Type of R&D,All,Nonfederal,119,
401119,2010,,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,04.d,Type of R&D,All,Total,13203,
401435,2010,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,01.a,Source,Federal government,,1323623,
401435,2010,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,01.b,Source,State and local government,,2603,
401435,2010,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,01.c,Source,Business,,7634,
401435,2010,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,01.d,Source,Nonprofit organizations,,849,
401435,2010,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,01.e,Source,All other sources,,36038,
401435,2010,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,01.f,Source,Total,,1370747,
401435,2010,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.a,Type of R&D,Basic research,Federal,165587,
401435,2010,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.a,Type of R&D,Basic research,Nonfederal,2530,
401435,2010,F1661001,3,2,Lawrence Livermore National Laboratory,Livermore,CA,94550,04.a,Type of R&D,Basic research,Total,168117,
