fice,fice_combined,year,toi_code,ffrdctype,inst_name_long,inst_city,inst_state,inst_zip,questionnaire_no,question,row,column,data,status
400885,000000,2001,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,All other sources,,25000,
400885,000000,2001,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,Federal government,,512000,
400885,000000,2001,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,Industry,,15000,
400885,000000,2001,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,State and local government,,10000,
400885,000000,2001,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,Total,,562000,
400885,000000,2001,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01a,Passed through to subrecipients,All,Total,123350,
400885,000000,2001,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,02,Expenditures by S&E field,All,Federal,512000,
400885,000000,2001,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,02,Expenditures by S&E field,All,Total,562000,
400885,000000,2001,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,02,Expenditures by S&E field,"Other sciences, all",Federal,512000,
400885,000000,2001,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,02,Expenditures by S&E field,"Other sciences, all",Total,562000,
400885,000000,2001,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,03,Equipment expenditures by S&E field,All,Federal,0,
400885,000000,2001,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,03,Equipment expenditures by S&E field,All,Total,0,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01,Source,All other sources,,5,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01,Source,Federal government,,10979,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01,Source,"Institution funds, total",,2,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01,Source,Total,,10986,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01a,Passed through to subrecipients,All,Federal,81,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01a,Received as a subrecipient,All,Federal,5,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01a,Passed through to subrecipients,All,Total,81,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01a,Received as a subrecipient,All,Total,5,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01a,Received as a subrecipient,Higher education institutions,Federal,5,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01a,Received as a subrecipient,Higher education institutions,Total,5,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01a,Passed through to subrecipients,Other entities,Federal,81,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01a,Passed through to subrecipients,Other entities,Total,81,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,02,Expenditures by S&E field,All,Federal,10979,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,02,Expenditures by S&E field,All,Total,10986,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,02,Expenditures by S&E field,"Environmental sciences, all",Federal,1485,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,02,Expenditures by S&E field,"Environmental sciences, all",Total,1485,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,02,Expenditures by S&E field,"Environmental sciences, atmospheric sciences",Federal,1485,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,02,Expenditures by S&E field,"Environmental sciences, atmospheric sciences",Total,1485,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,02,Expenditures by S&E field,"Physical sciences, all",Federal,9494,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,02,Expenditures by S&E field,"Physical sciences, all",Total,9501,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,02,Expenditures by S&E field,"Physical sciences, astronomy",Federal,9494,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,02,Expenditures by S&E field,"Physical sciences, astronomy",Total,9501,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,03,Equipment expenditures by S&E field,All,Federal,1352,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,03,Equipment expenditures by S&E field,All,Total,1355,
401119,000000,2001,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,03,Equipment expenditures by S&E field,"Environmental sciences, all",Federal,44,
