fice,fice_combined,year,toi_code,ffrdctype,inst_name_long,inst_city,inst_state,inst_zip,questionnaire_no,question,row,column,data,status
900028,000000,2004,3,1,AUI-Natl Radio Astronomy Obs,Charlottesville,VA,22903,01,Source,"Institution funds, total",,173,
900028,000000,2004,3,1,AUI-Natl Radio Astronomy Obs,Charlottesville,VA,22903,01,Source,Total,,42215,
900038,000000,2004,3,3,Center for Naval Analyses,Alexandria,VA,22311-1850,01,Source,Federal government,,74438,
900038,000000,2004,3,3,Center for Naval Analyses,Alexandria,VA,22311-1850,01,Source,"Institution funds, total",,4372,
900038,000000,2004,3,3,Center for Naval Analyses,Alexandria,VA,22311-1850,01,Source,State and local government,,277,
900038,000000,2004,3,3,Center for Naval Analyses,Alexandria,VA,22311-1850,01,Source,Total,,79087,
900041,000000,2004,3,3,Institute for Defense Analyses Studies & Analyses,Alexandria,VA,22311,01,Source,Federal government,,126226,
900041,000000,2004,3,3,Institute for Defense Analyses Studies & Analyses,Alexandria,VA,22311,01,Source,Total,,126226,
900042,000000,2004,3,3,Aerospace Corporation,El Segundo,CA,90245-4609,01,Source,Federal government,,14312,
900042,000000,2004,3,3,Aerospace Corporation,El Segundo,CA,90245-4609,01,Source,Industry,,5872,
900042,000000,2004,3,3,Aerospace Corporation,El Segundo,CA,90245-4609,01,Source,"Institution funds, total",,12345,
900042,000000,2004,3,3,Aerospace Corporation,El Segundo,CA,90245-4609,01,Source,Total,,32529,
900045,000000,2004,3,3,C31 Federally Funded Research & Development Center,McLean,VA,22102,01,Source,Federal government,,35932,
900045,000000,2004,3,3,C31 Federally Funded Research & Development Center,McLean,VA,22102,01,Source,Total,,35932,
900064,000000,2004,3,1,Fermi Natl Accel Lab,Batavia,IL,60510,01,Source,Federal government,,318395,
900064,000000,2004,3,1,Fermi Natl Accel Lab,Batavia,IL,60510,01,Source,Industry,,40,
900064,000000,2004,3,1,Fermi Natl Accel Lab,Batavia,IL,60510,01,Source,Total,,318435,
900065,000000,2004,3,3,Project Air Force,Santa Monica,CA,90407-2138,01,Source,Federal government,,33049,
900065,000000,2004,3,3,Project Air Force,Santa Monica,CA,90407-2138,01,Source,Total,,33049,
900066,000000,2004,3,3,National Renewable Energy Research Laboratory,Golden,CO,80401,01,Source,Federal government,,222977,
900066,000000,2004,3,3,National Renewable Energy Research Laboratory,Golden,CO,80401,01,Source,Industry,,3483,
900066,000000,2004,3,3,National Renewable Energy Research Laboratory,Golden,CO,80401,01,Source,Total,,226460,
