fice,fice_combined,year,toi_code,ffrdctype,inst_name_long,inst_city,inst_state,inst_zip,questionnaire_no,question,row,column,data,status
400885,000000,2005,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,All other sources,,6858,
400885,000000,2005,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,Federal government,,756448,
400885,000000,2005,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,Industry,,14664,
400885,000000,2005,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,State and local government,,1552,
400885,000000,2005,3,3,Pacific Northwest National Laboratories,Richland,WA,99352,01,Source,Total,,779522,
401119,000000,2005,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01,Source,All other sources,,72,
401119,000000,2005,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01,Source,Federal government,,12257,
401119,000000,2005,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01,Source,Industry,,9,
401119,000000,2005,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01,Source,"Institution funds, total",,1493,
401119,000000,2005,3,1,National Astronomy and Ionosphere Center,Ithaca,NY,14853,01,Source,Total,,13831,
401435,000000,2005,3,1,Lawrence Livermore Lab,Livermore,CA,94550,01,Source,All other sources,,18930,
401435,000000,2005,3,1,Lawrence Livermore Lab,Livermore,CA,94550,01,Source,Federal government,,1435094,
401435,000000,2005,3,1,Lawrence Livermore Lab,Livermore,CA,94550,01,Source,Industry,,600,
401435,000000,2005,3,1,Lawrence Livermore Lab,Livermore,CA,94550,01,Source,State and local government,,1744,
401435,000000,2005,3,1,Lawrence Livermore Lab,Livermore,CA,94550,01,Source,Total,,1456368,
900010,000000,2005,3,1,MIT Lincoln Laboratory,Lexington,MA,02173,01,Source,All other sources,,611,
900010,000000,2005,3,1,MIT Lincoln Laboratory,Lexington,MA,02173,01,Source,Federal government,,622794,
900010,000000,2005,3,1,MIT Lincoln Laboratory,Lexington,MA,02173,01,Source,Industry,,2976,
900010,000000,2005,3,1,MIT Lincoln Laboratory,Lexington,MA,02173,01,Source,State and local government,,820,
900010,000000,2005,3,1,MIT Lincoln Laboratory,Lexington,MA,02173,01,Source,Total,,627201,
900011,000000,2005,3,1,Ames Laboratory,Ames,IA,50011,01,Source,Federal government,,29293,
900011,000000,2005,3,1,Ames Laboratory,Ames,IA,50011,01,Source,Total,,29293,
900012,000000,2005,3,1,Argonne Natl Laboratory,Argonne,IL,60439,01,Source,All other sources,,46279,
900012,000000,2005,3,1,Argonne Natl Laboratory,Argonne,IL,60439,01,Source,Federal government,,431591,
900012,000000,2005,3,1,Argonne Natl Laboratory,Argonne,IL,60439,01,Source,State and local government,,4181,
900012,000000,2005,3,1,Argonne Natl Laboratory,Argonne,IL,60439,01,Source,Total,,482051,
900013,000000,2005,3,3,Brookhaven National Laboratory,Upton,NY,11973-5000,01,Source,All other sources,,11993,
900013,000000,2005,3,3,Brookhaven National Laboratory,Upton,NY,11973-5000,01,Source,Federal government,,464439,
900013,000000,2005,3,3,Brookhaven National Laboratory,Upton,NY,11973-5000,01,Source,Industry,,6607,
900013,000000,2005,3,3,Brookhaven National Laboratory,Upton,NY,11973-5000,01,Source,Total,,483039,
900016,000000,2005,3,1,Lawrence Berkeley Lab,Berkeley,CA,94701,01,Source,All other sources,,40471,
900016,000000,2005,3,1,Lawrence Berkeley Lab,Berkeley,CA,94701,01,Source,Federal government,,425090,
900016,000000,2005,3,1,Lawrence Berkeley Lab,Berkeley,CA,94701,01,Source,Industry,,9667,
900016,000000,2005,3,1,Lawrence Berkeley Lab,Berkeley,CA,94701,01,Source,State and local government,,7444,
900016,000000,2005,3,1,Lawrence Berkeley Lab,Berkeley,CA,94701,01,Source,Total,,482672,
900017,000000,2005,3,1,Stanford Linear Accel Ctr,Menlo Park,CA,94025,01,Source,Federal government,,205690,
900017,000000,2005,3,1,Stanford Linear Accel Ctr,Menlo Park,CA,94025,01,Source,Total,,205690,
900018,000000,2005,3,1,Los Alamos National Lab,Los Alamos,NM,87545,01,Source,Federal government,,2086116,
900018,000000,2005,3,1,Los Alamos National Lab,Los Alamos,NM,87545,01,Source,Industry,,15095,
900018,000000,2005,3,1,Los Alamos National Lab,Los Alamos,NM,87545,01,Source,Total,,2101211,
900020,000000,2005,3,1,Plasma Physics Lab,Princeton,NJ,08543,01,Source,All other sources,,496,
900020,000000,2005,3,1,Plasma Physics Lab,Princeton,NJ,08543,01,Source,Federal government,,81205,
900020,000000,2005,3,1,Plasma Physics Lab,Princeton,NJ,08543,01,Source,Industry,,102,
900020,000000,2005,3,1,Plasma Physics Lab,Princeton,NJ,08543,01,Source,Total,,81803,
900021,000000,2005,3,3,Oak Ridge National Laboratory,Oak Ridge,TN,37831-6255,01,Source,All other sources,,4216,
900021,000000,2005,3,3,Oak Ridge National Laboratory,Oak Ridge,TN,37831-6255,01,Source,Federal government,,870103,
900021,000000,2005,3,3,Oak Ridge National Laboratory,Oak Ridge,TN,37831-6255,01,Source,Industry,,10522,
900021,000000,2005,3,3,Oak Ridge National Laboratory,Oak Ridge,TN,37831-6255,01,Source,"Institution funds, total",,11613,
900021,000000,2005,3,3,Oak Ridge National Laboratory,Oak Ridge,TN,37831-6255,01,Source,State and local government,,798,
900021,000000,2005,3,3,Oak Ridge National Laboratory,Oak Ridge,TN,37831-6255,01,Source,Total,,897252,
900024,000000,2005,3,1,Jet Propulsion Laboratory,Pasadena,CA,91109,01,Source,Federal government,,1606409,
900024,000000,2005,3,1,Jet Propulsion Laboratory,Pasadena,CA,91109,01,Source,Total,,1606409,
900026,000000,2005,3,1,Natl Optical Astro Obs,Tucson,AZ,85726,01,Source,Federal government,,47845,
900026,000000,2005,3,1,Natl Optical Astro Obs,Tucson,AZ,85726,01,Source,"Institution funds, total",,4930,
900026,000000,2005,3,1,Natl Optical Astro Obs,Tucson,AZ,85726,01,Source,Total,,52775,
900027,000000,2005,3,1,Natl Ctr Atmospheric Res,Boulder,CO,80307,01,Source,All other sources,,5231,
900027,000000,2005,3,1,Natl Ctr Atmospheric Res,Boulder,CO,80307,01,Source,Federal government,,130662,
900027,000000,2005,3,1,Natl Ctr Atmospheric Res,Boulder,CO,80307,01,Source,Total,,135893,
